Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-01-10 15:00:00,Denmark,East Denmark,DK-DK2,155.6,222.82,76.49,67.95,entsoe.eu,False,
2021-01-10 16:00:00,Denmark,East Denmark,DK-DK2,173.4,243.94,73.84,66.69,entsoe.eu,False,
2021-01-10 17:00:00,Denmark,East Denmark,DK-DK2,173.7,243.26,73.93,65.55,entsoe.eu,False,
2021-01-10 18:00:00,Denmark,East Denmark,DK-DK2,179.07,251.53,72.91,65.84,entsoe.eu,False,
2021-01-10 19:00:00,Denmark,East Denmark,DK-DK2,167.23,238.95,75.78,67.48,entsoe.eu,False,
2021-01-10 20:00:00,Denmark,East Denmark,DK-DK2,172.3,245.95,74.87,66.81,entsoe.eu,False,
2021-01-10 21:00:00,Denmark,East Denmark,DK-DK2,178.04,254.48,74.16,64.61,entsoe.eu,False,
2021-01-10 22:00:00,Denmark,East Denmark,DK-DK2,165.67,243.77,75.67,62.27,entsoe.eu,False,
2021-01-10 23:00:00,Denmark,East Denmark,DK-DK2,154.55,229.82,77.63,63.38,entsoe.eu,False,
2021-01-11 00:00:00,Denmark,East Denmark,DK-DK2,126.89,200.08,81.3,61.16,entsoe.eu,True,ESTIMATED_FORECASTS_HIERARCHY
2021-01-11 01:00:00,Denmark,East Denmark,DK-DK2,140.52,215.05,79.51,60.9,entsoe.eu,False,
2021-01-11 02:00:00,Denmark,East Denmark,DK-DK2,145.58,220.03,78.97,62.92,entsoe.eu,False,
2021-01-11 03:00:00,Denmark,East Denmark,DK-DK2,167.48,240.66,76.31,68.9,entsoe.eu,False,
2021-01-11 04:00:00,Denmark,East Denmark,DK-DK2,174.46,246.77,75.51,70.1,entsoe.eu,False,
2021-01-11 05:00:00,Denmark,East Denmark,DK-DK2,176.3,248.78,74.69,73.82,entsoe.eu,False,
2021-01-11 06:00:00,Denmark,East Denmark,DK-DK2,171.57,241.52,74.89,74.54,entsoe.eu,False,
2021-01-11 07:00:00,Denmark,East Denmark,DK-DK2,167.22,234.67,74.92,72.88,entsoe.eu,False,
2021-01-11 08:00:00,Denmark,East Denmark,DK-DK2,150.52,214.87,77.3,73.71,entsoe.eu,False,
2021-01-11 09:00:00,Denmark,East Denmark,DK-DK2,142.92,205.99,78.61,74.88,entsoe.eu,False,
2021-01-11 10:00:00,Denmark,East Denmark,DK-DK2,137.9,200.27,79.18,75.79,entsoe.eu,False,
2021-01-11 11:00:00,Denmark,East Denmark,DK-DK2,137.81,199.95,79.2,75.94,entsoe.eu,False,
2021-01-11 12:00:00,Denmark,East Denmark,DK-DK2,139.45,201.96,79.01,75.81,entsoe.eu,False,
2021-01-11 13:00:00,Denmark,East Denmark,DK-DK2,143.56,206.09,78.52,75.37,entsoe.eu,False,
2021-01-11 14:00:00,Denmark,East Denmark,DK-DK2,149.65,212.44,77.73,74.98,entsoe.eu,False,
2021-01-11 15:00:00,Denmark,East Denmark,DK-DK2,144.48,206.48,78.47,75.41,entsoe.eu,False,
2021-01-11 16:00:00,Denmark,East Denmark,DK-DK2,133.22,193.19,80.17,76.18,entsoe.eu,False,
2021-01-11 17:00:00,Denmark,East Denmark,DK-DK2,129.97,189.95,80.44,76.99,entsoe.eu,False,
2021-01-11 18:00:00,Denmark,East Denmark,DK-DK2,130.06,189.99,80.57,77.22,entsoe.eu,False,
2021-01-11 19:00:00,Denmark,East Denmark,DK-DK2,134.53,195.05,80.91,77.7,entsoe.eu,False,
2021-01-11 20:00:00,Denmark,East Denmark,DK-DK2,132.06,194.33,81.34,76.9,entsoe.eu,False,
2021-01-11 21:00:00,Denmark,East Denmark,DK-DK2,123.55,187.38,82.35,76.26,entsoe.eu,False,
2021-01-11 22:00:00,Denmark,East Denmark,DK-DK2,157.08,223.24,78.25,76.49,entsoe.eu,False,
2021-01-11 23:00:00,Denmark,East Denmark,DK-DK2,152.16,215.47,79.25,78.0,entsoe.eu,False,
2021-01-12 00:00:00,Denmark,East Denmark,DK-DK2,155.12,218.1,78.8,77.54,entsoe.eu,False,
2021-01-12 01:00:00,Denmark,East Denmark,DK-DK2,165.88,231.75,77.44,75.9,entsoe.eu,False,
2021-01-12 02:00:00,Denmark,East Denmark,DK-DK2,178.22,248.16,75.8,71.82,entsoe.eu,False,
2021-01-12 03:00:00,Denmark,East Denmark,DK-DK2,203.75,282.92,72.31,65.66,entsoe.eu,False,
2021-01-12 04:00:00,Denmark,East Denmark,DK-DK2,190.8,268.79,74.11,61.84,entsoe.eu,False,
2021-01-12 05:00:00,Denmark,East Denmark,DK-DK2,179.64,255.87,75.1,63.02,entsoe.eu,False,
2021-01-12 06:00:00,Denmark,East Denmark,DK-DK2,181.42,260.66,73.84,62.58,entsoe.eu,False,
2021-01-12 07:00:00,Denmark,East Denmark,DK-DK2,222.99,312.86,65.46,58.25,entsoe.eu,False,
2021-01-12 08:00:00,Denmark,East Denmark,DK-DK2,198.23,281.03,69.12,58.28,entsoe.eu,False,
2021-01-12 09:00:00,Denmark,East Denmark,DK-DK2,189.83,270.68,70.86,59.67,entsoe.eu,False,
2021-01-12 10:00:00,Denmark,East Denmark,DK-DK2,187.02,267.38,71.15,60.47,entsoe.eu,False,
2021-01-12 11:00:00,Denmark,East Denmark,DK-DK2,168.49,246.33,73.89,63.39,entsoe.eu,False,
2021-01-12 12:00:00,Denmark,East Denmark,DK-DK2,152.22,226.59,76.33,66.5,entsoe.eu,False,
2021-01-12 13:00:00,Denmark,East Denmark,DK-DK2,148.95,221.88,76.69,67.34,entsoe.eu,False,
2021-01-12 14:00:00,Denmark,East Denmark,DK-DK2,165.67,241.36,74.21,67.67,entsoe.eu,False,
2021-01-12 15:00:00,Denmark,East Denmark,DK-DK2,164.91,239.16,74.69,67.13,entsoe.eu,False,
2021-01-12 16:00:00,Denmark,East Denmark,DK-DK2,149.5,220.24,77.04,66.64,entsoe.eu,False,
2021-01-12 17:00:00,Denmark,East Denmark,DK-DK2,146.67,218.33,76.87,67.96,entsoe.eu,False,
2021-01-12 18:00:00,Denmark,East Denmark,DK-DK2,136.99,207.07,78.03,71.11,entsoe.eu,False,
2021-01-12 19:00:00,Denmark,East Denmark,DK-DK2,125.91,193.92,81.35,75.61,entsoe.eu,False,
2021-01-12 20:00:00,Denmark,East Denmark,DK-DK2,126.6,193.13,81.44,76.15,entsoe.eu,False,
2021-01-12 21:00:00,Denmark,East Denmark,DK-DK2,142.24,209.93,79.61,75.31,entsoe.eu,False,
2021-01-12 22:00:00,Denmark,East Denmark,DK-DK2,149.4,220.32,78.62,75.76,entsoe.eu,False,
2021-01-12 23:00:00,Denmark,East Denmark,DK-DK2,152.79,230.37,78.51,73.87,entsoe.eu,False,
2021-01-13 00:00:00,Denmark,East Denmark,DK-DK2,138.87,215.0,80.38,73.82,entsoe.eu,False,
2021-01-13 01:00:00,Denmark,East Denmark,DK-DK2,140.62,224.28,80.18,74.75,entsoe.eu,False,
2021-01-13 02:00:00,Denmark,East Denmark,DK-DK2,137.56,221.47,80.67,80.17,entsoe.eu,False,
2021-01-13 03:00:00,Denmark,East Denmark,DK-DK2,151.68,234.96,79.16,78.17,entsoe.eu,False,
2021-01-13 04:00:00,Denmark,East Denmark,DK-DK2,143.68,224.38,79.88,79.32,entsoe.eu,False,
2021-01-13 05:00:00,Denmark,East Denmark,DK-DK2,145.82,233.87,79.58,79.0,entsoe.eu,False,
2021-01-13 06:00:00,Denmark,East Denmark,DK-DK2,157.86,246.45,78.41,76.92,entsoe.eu,False,
2021-01-13 07:00:00,Denmark,East Denmark,DK-DK2,159.8,247.52,78.3,76.3,entsoe.eu,False,
2021-01-13 08:00:00,Denmark,East Denmark,DK-DK2,154.56,242.03,78.87,77.43,entsoe.eu,False,
2021-01-13 09:00:00,Denmark,East Denmark,DK-DK2,151.84,241.02,79.06,78.13,entsoe.eu,False,
2021-01-13 10:00:00,Denmark,East Denmark,DK-DK2,138.89,223.68,80.44,77.23,entsoe.eu,False,
2021-01-13 11:00:00,Denmark,East Denmark,DK-DK2,159.95,251.17,77.28,76.46,entsoe.eu,False,
2021-01-13 12:00:00,Denmark,East Denmark,DK-DK2,152.21,240.77,78.17,76.65,entsoe.eu,False,
2021-01-13 13:00:00,Denmark,East Denmark,DK-DK2,167.15,253.44,76.78,75.27,entsoe.eu,False,
2021-01-13 14:00:00,Denmark,East Denmark,DK-DK2,159.25,247.53,77.39,76.3,entsoe.eu,False,
2021-01-13 15:00:00,Denmark,East Denmark,DK-DK2,156.68,247.74,77.52,76.83,entsoe.eu,False,
2021-01-13 16:00:00,Denmark,East Denmark,DK-DK2,138.55,223.79,80.04,77.11,entsoe.eu,False,
2021-01-13 17:00:00,Denmark,East Denmark,DK-DK2,146.65,235.78,78.68,78.21,entsoe.eu,False,
2021-01-13 18:00:00,Denmark,East Denmark,DK-DK2,141.23,227.49,79.51,77.93,entsoe.eu,False,
2021-01-13 19:00:00,Denmark,East Denmark,DK-DK2,145.14,229.79,78.83,78.09,entsoe.eu,False,
2021-01-13 20:00:00,Denmark,East Denmark,DK-DK2,134.99,219.31,81.37,80.42,entsoe.eu,False,
2021-01-13 21:00:00,Denmark,East Denmark,DK-DK2,132.11,213.69,81.77,79.42,entsoe.eu,False,
2021-01-13 22:00:00,Denmark,East Denmark,DK-DK2,134.82,214.75,81.53,77.57,entsoe.eu,False,
2021-01-13 23:00:00,Denmark,East Denmark,DK-DK2,138.54,215.38,81.33,80.69,entsoe.eu,False,
2021-01-14 00:00:00,Denmark,East Denmark,DK-DK2,148.02,227.24,80.44,79.43,entsoe.eu,False,
2021-01-14 01:00:00,Denmark,East Denmark,DK-DK2,153.1,233.39,79.71,78.73,entsoe.eu,False,
2021-01-14 02:00:00,Denmark,East Denmark,DK-DK2,149.26,237.37,80.05,79.37,entsoe.eu,False,
2021-01-14 03:00:00,Denmark,East Denmark,DK-DK2,158.68,253.47,78.97,78.25,entsoe.eu,False,
2021-01-14 04:00:00,Denmark,East Denmark,DK-DK2,149.1,238.73,79.87,73.29,entsoe.eu,False,
2021-01-14 05:00:00,Denmark,East Denmark,DK-DK2,147.82,239.57,79.75,72.63,entsoe.eu,False,
2021-01-14 06:00:00,Denmark,East Denmark,DK-DK2,205.02,311.81,71.81,69.83,entsoe.eu,False,
2021-01-14 07:00:00,Denmark,East Denmark,DK-DK2,263.84,376.83,65.45,62.82,entsoe.eu,False,
2021-01-14 08:00:00,Denmark,East Denmark,DK-DK2,301.1,414.76,60.33,56.73,entsoe.eu,False,
2021-01-14 09:00:00,Denmark,East Denmark,DK-DK2,292.74,406.35,61.17,57.33,entsoe.eu,False,
2021-01-14 10:00:00,Denmark,East Denmark,DK-DK2,298.57,418.93,60.07,56.23,entsoe.eu,False,
2021-01-14 11:00:00,Denmark,East Denmark,DK-DK2,270.08,391.52,64.12,58.74,entsoe.eu,False,
2021-01-14 12:00:00,Denmark,East Denmark,DK-DK2,297.37,423.63,58.83,54.7,entsoe.eu,False,
2021-01-14 13:00:00,Denmark,East Denmark,DK-DK2,319.83,441.96,56.29,52.28,entsoe.eu,False,
2021-01-14 14:00:00,Denmark,East Denmark,DK-DK2,341.1,464.58,53.81,49.33,entsoe.eu,False,
2021-01-14 15:00:00,Denmark,East Denmark,DK-DK2,337.12,462.57,54.36,49.85,entsoe.eu,False,
2021-01-14 16:00:00,Denmark,East Denmark,DK-DK2,335.27,459.82,55.04,50.56,entsoe.eu,False,
2021-01-14 17:00:00,Denmark,East Denmark,DK-DK2,342.83,468.67,54.12,49.93,entsoe.eu,False,
2021-01-14 18:00:00,Denmark,East Denmark,DK-DK2,316.32,451.04,56.81,52.62,entsoe.eu,False,
2021-01-14 19:00:00,Denmark,East Denmark,DK-DK2,291.01,426.05,59.97,56.27,entsoe.eu,False,
2021-01-14 20:00:00,Denmark,East Denmark,DK-DK2,231.78,361.03,67.65,61.8,entsoe.eu,False,
2021-01-14 21:00:00,Denmark,East Denmark,DK-DK2,153.32,267.72,77.72,66.66,entsoe.eu,False,
2021-01-14 22:00:00,Denmark,East Denmark,DK-DK2,120.43,224.09,82.53,67.64,entsoe.eu,False,
2021-01-14 23:00:00,Denmark,East Denmark,DK-DK2,116.92,215.67,83.36,67.85,entsoe.eu,False,
2021-01-15 00:00:00,Denmark,East Denmark,DK-DK2,136.66,239.37,81.15,66.9,entsoe.eu,False,
2021-01-15 01:00:00,Denmark,East Denmark,DK-DK2,129.9,232.77,81.84,68.05,entsoe.eu,False,
2021-01-15 02:00:00,Denmark,East Denmark,DK-DK2,130.54,234.4,81.72,69.09,entsoe.eu,False,
2021-01-15 03:00:00,Denmark,East Denmark,DK-DK2,128.46,233.14,81.87,69.61,entsoe.eu,False,
2021-01-15 04:00:00,Denmark,East Denmark,DK-DK2,153.72,261.72,77.95,69.09,entsoe.eu,False,
2021-01-15 05:00:00,Denmark,East Denmark,DK-DK2,266.71,389.11,61.95,60.95,entsoe.eu,False,
2021-01-15 06:00:00,Denmark,East Denmark,DK-DK2,325.27,446.72,56.36,52.59,entsoe.eu,False,
2021-01-15 07:00:00,Denmark,East Denmark,DK-DK2,328.98,449.06,55.6,51.64,entsoe.eu,False,
2021-01-15 08:00:00,Denmark,East Denmark,DK-DK2,334.91,453.84,55.38,51.54,entsoe.eu,False,
2021-01-15 09:00:00,Denmark,East Denmark,DK-DK2,336.23,455.67,54.81,50.9,entsoe.eu,False,
2021-01-15 10:00:00,Denmark,East Denmark,DK-DK2,328.54,443.83,56.21,52.62,entsoe.eu,False,
2021-01-15 11:00:00,Denmark,East Denmark,DK-DK2,330.06,442.4,55.79,52.09,entsoe.eu,False,
2021-01-15 12:00:00,Denmark,East Denmark,DK-DK2,330.31,444.17,54.99,51.05,entsoe.eu,False,
2021-01-15 13:00:00,Denmark,East Denmark,DK-DK2,333.2,449.18,55.18,51.2,entsoe.eu,False,
2021-01-15 14:00:00,Denmark,East Denmark,DK-DK2,333.88,455.33,55.77,51.69,entsoe.eu,False,
2021-01-15 15:00:00,Denmark,East Denmark,DK-DK2,357.68,484.11,53.43,49.07,entsoe.eu,False,
2021-01-15 16:00:00,Denmark,East Denmark,DK-DK2,360.19,490.28,51.69,47.57,entsoe.eu,False,
2021-01-15 17:00:00,Denmark,East Denmark,DK-DK2,355.02,484.79,52.6,48.93,entsoe.eu,False,
2021-01-15 18:00:00,Denmark,East Denmark,DK-DK2,326.62,462.07,53.96,51.52,entsoe.eu,False,
2021-01-15 19:00:00,Denmark,East Denmark,DK-DK2,269.7,407.61,61.68,57.85,entsoe.eu,False,
2021-01-15 20:00:00,Denmark,East Denmark,DK-DK2,226.02,360.09,66.77,63.41,entsoe.eu,False,
2021-01-15 21:00:00,Denmark,East Denmark,DK-DK2,134.07,240.85,79.56,66.79,entsoe.eu,False,
2021-01-15 22:00:00,Denmark,East Denmark,DK-DK2,141.96,248.03,78.76,66.36,entsoe.eu,False,
2021-01-15 23:00:00,Denmark,East Denmark,DK-DK2,165.03,274.27,76.05,66.58,entsoe.eu,False,
2021-01-16 00:00:00,Denmark,East Denmark,DK-DK2,175.44,289.96,74.69,67.99,entsoe.eu,False,
2021-01-16 01:00:00,Denmark,East Denmark,DK-DK2,154.79,264.77,77.54,66.96,entsoe.eu,False,
2021-01-16 02:00:00,Denmark,East Denmark,DK-DK2,134.25,239.26,80.91,68.11,entsoe.eu,False,
2021-01-16 03:00:00,Denmark,East Denmark,DK-DK2,121.73,224.48,82.69,68.32,entsoe.eu,False,
2021-01-16 04:00:00,Denmark,East Denmark,DK-DK2,123.77,228.87,82.6,67.94,entsoe.eu,False,
2021-01-16 05:00:00,Denmark,East Denmark,DK-DK2,126.86,233.35,82.05,67.16,entsoe.eu,False,
2021-01-16 06:00:00,Denmark,East Denmark,DK-DK2,162.89,285.02,75.68,64.87,entsoe.eu,False,
2021-01-16 07:00:00,Denmark,East Denmark,DK-DK2,203.39,317.13,69.13,60.14,entsoe.eu,False,
2021-01-16 08:00:00,Denmark,East Denmark,DK-DK2,221.52,338.02,66.45,59.2,entsoe.eu,False,
2021-01-16 09:00:00,Denmark,East Denmark,DK-DK2,303.96,448.22,56.58,55.95,entsoe.eu,False,
2021-01-16 10:00:00,Denmark,East Denmark,DK-DK2,281.97,413.91,59.53,58.15,entsoe.eu,False,
2021-01-16 11:00:00,Denmark,East Denmark,DK-DK2,240.16,370.59,65.34,62.88,entsoe.eu,False,
2021-01-16 12:00:00,Denmark,East Denmark,DK-DK2,257.94,382.63,63.0,60.18,entsoe.eu,False,
2021-01-16 13:00:00,Denmark,East Denmark,DK-DK2,314.58,437.88,56.83,53.67,entsoe.eu,False,
2021-01-16 14:00:00,Denmark,East Denmark,DK-DK2,329.48,453.63,54.06,50.6,entsoe.eu,False,
2021-01-16 15:00:00,Denmark,East Denmark,DK-DK2,341.72,466.48,52.85,49.23,entsoe.eu,False,
2021-01-16 16:00:00,Denmark,East Denmark,DK-DK2,340.53,466.61,53.5,50.17,entsoe.eu,False,
2021-01-16 17:00:00,Denmark,East Denmark,DK-DK2,302.84,431.1,57.55,54.12,entsoe.eu,False,
2021-01-16 18:00:00,Denmark,East Denmark,DK-DK2,242.91,371.06,63.98,59.12,entsoe.eu,False,
2021-01-16 19:00:00,Denmark,East Denmark,DK-DK2,276.55,406.69,59.6,56.9,entsoe.eu,False,
2021-01-16 20:00:00,Denmark,East Denmark,DK-DK2,149.16,260.53,77.39,64.23,entsoe.eu,False,
2021-01-16 21:00:00,Denmark,East Denmark,DK-DK2,178.17,298.72,73.55,64.73,entsoe.eu,False,
2021-01-16 22:00:00,Denmark,East Denmark,DK-DK2,107.09,206.33,82.79,67.68,entsoe.eu,False,
2021-01-16 23:00:00,Denmark,East Denmark,DK-DK2,124.15,225.51,80.92,67.63,entsoe.eu,False,
2021-01-17 00:00:00,Denmark,East Denmark,DK-DK2,138.23,246.81,78.92,67.17,entsoe.eu,False,
2021-01-17 01:00:00,Denmark,East Denmark,DK-DK2,157.61,264.73,76.62,65.78,entsoe.eu,False,
2021-01-17 02:00:00,Denmark,East Denmark,DK-DK2,140.26,247.7,79.34,64.41,entsoe.eu,False,
2021-01-17 03:00:00,Denmark,East Denmark,DK-DK2,121.66,235.02,81.75,65.9,entsoe.eu,False,
2021-01-17 04:00:00,Denmark,East Denmark,DK-DK2,131.39,238.41,80.87,64.78,entsoe.eu,False,
2021-01-17 05:00:00,Denmark,East Denmark,DK-DK2,126.73,229.92,81.15,65.67,entsoe.eu,False,
2021-01-17 06:00:00,Denmark,East Denmark,DK-DK2,159.81,273.22,76.1,65.84,entsoe.eu,False,
2021-01-17 07:00:00,Denmark,East Denmark,DK-DK2,205.09,331.35,69.18,65.26,entsoe.eu,False,
2021-01-17 08:00:00,Denmark,East Denmark,DK-DK2,185.17,302.56,71.84,65.08,entsoe.eu,False,
2021-01-17 09:00:00,Denmark,East Denmark,DK-DK2,204.02,324.52,69.43,64.35,entsoe.eu,False,
2021-01-17 10:00:00,Denmark,East Denmark,DK-DK2,200.05,320.84,70.31,64.83,entsoe.eu,False,
2021-01-17 11:00:00,Denmark,East Denmark,DK-DK2,198.01,313.85,69.93,64.33,entsoe.eu,False,
2021-01-17 12:00:00,Denmark,East Denmark,DK-DK2,198.67,313.45,70.06,64.06,entsoe.eu,False,
2021-01-17 13:00:00,Denmark,East Denmark,DK-DK2,234.46,363.65,64.76,62.96,entsoe.eu,False,
2021-01-17 14:00:00,Denmark,East Denmark,DK-DK2,275.92,408.34,59.4,57.76,entsoe.eu,False,
2021-01-17 15:00:00,Denmark,East Denmark,DK-DK2,344.18,470.15,53.08,49.09,entsoe.eu,False,
2021-01-17 16:00:00,Denmark,East Denmark,DK-DK2,340.2,466.3,53.6,49.75,entsoe.eu,False,
2021-01-17 17:00:00,Denmark,East Denmark,DK-DK2,239.52,362.97,66.57,60.57,entsoe.eu,False,
2021-01-17 18:00:00,Denmark,East Denmark,DK-DK2,186.26,300.45,72.37,65.06,entsoe.eu,False,
2021-01-17 19:00:00,Denmark,East Denmark,DK-DK2,180.07,291.61,73.34,65.56,entsoe.eu,False,
2021-01-17 20:00:00,Denmark,East Denmark,DK-DK2,189.7,302.47,71.89,65.79,entsoe.eu,False,
2021-01-17 21:00:00,Denmark,East Denmark,DK-DK2,175.61,285.1,73.97,66.9,entsoe.eu,False,
2021-01-17 22:00:00,Denmark,East Denmark,DK-DK2,157.41,265.21,76.88,67.69,entsoe.eu,False,
2021-01-17 23:00:00,Denmark,East Denmark,DK-DK2,151.54,256.4,78.46,67.87,entsoe.eu,False,
2021-01-18 00:00:00,Denmark,East Denmark,DK-DK2,159.76,267.34,77.35,67.32,entsoe.eu,False,
2021-01-18 01:00:00,Denmark,East Denmark,DK-DK2,135.28,238.99,80.75,66.01,entsoe.eu,False,
2021-01-18 02:00:00,Denmark,East Denmark,DK-DK2,181.7,292.66,73.96,66.31,entsoe.eu,False,
2021-01-18 03:00:00,Denmark,East Denmark,DK-DK2,153.46,259.41,77.84,66.54,entsoe.eu,False,
2021-01-18 04:00:00,Denmark,East Denmark,DK-DK2,203.83,319.2,70.1,65.22,entsoe.eu,False,
2021-01-18 05:00:00,Denmark,East Denmark,DK-DK2,250.49,376.45,62.69,61.07,entsoe.eu,False,
2021-01-18 06:00:00,Denmark,East Denmark,DK-DK2,292.41,411.19,59.38,56.68,entsoe.eu,False,
2021-01-18 07:00:00,Denmark,East Denmark,DK-DK2,286.87,407.76,59.09,56.68,entsoe.eu,False,
2021-01-18 08:00:00,Denmark,East Denmark,DK-DK2,283.72,402.2,60.0,57.48,entsoe.eu,False,
2021-01-18 09:00:00,Denmark,East Denmark,DK-DK2,266.93,383.82,62.42,59.94,entsoe.eu,False,
2021-01-18 10:00:00,Denmark,East Denmark,DK-DK2,255.7,367.24,63.76,61.3,entsoe.eu,False,
2021-01-18 11:00:00,Denmark,East Denmark,DK-DK2,248.75,356.96,64.51,62.16,entsoe.eu,False,
2021-01-18 12:00:00,Denmark,East Denmark,DK-DK2,243.23,352.37,64.65,62.39,entsoe.eu,False,
2021-01-18 13:00:00,Denmark,East Denmark,DK-DK2,218.11,332.17,66.32,64.74,entsoe.eu,False,
2021-01-18 14:00:00,Denmark,East Denmark,DK-DK2,230.56,342.55,65.74,63.37,entsoe.eu,False,
2021-01-18 15:00:00,Denmark,East Denmark,DK-DK2,247.93,359.46,63.74,61.33,entsoe.eu,False,
2021-01-18 16:00:00,Denmark,East Denmark,DK-DK2,249.8,358.54,64.45,61.72,entsoe.eu,False,
2021-01-18 17:00:00,Denmark,East Denmark,DK-DK2,229.6,335.51,66.87,64.33,entsoe.eu,False,
2021-01-18 18:00:00,Denmark,East Denmark,DK-DK2,214.55,318.22,68.56,66.4,entsoe.eu,False,
2021-01-18 19:00:00,Denmark,East Denmark,DK-DK2,203.35,304.95,70.61,68.4,entsoe.eu,False,
2021-01-18 20:00:00,Denmark,East Denmark,DK-DK2,193.08,298.68,72.08,69.79,entsoe.eu,False,
2021-01-18 21:00:00,Denmark,East Denmark,DK-DK2,175.74,292.74,74.21,71.86,entsoe.eu,False,
2021-01-18 22:00:00,Denmark,East Denmark,DK-DK2,201.11,306.65,72.28,68.54,entsoe.eu,False,
2021-01-18 23:00:00,Denmark,East Denmark,DK-DK2,162.01,272.26,77.13,74.87,entsoe.eu,False,
2021-01-19 00:00:00,Denmark,East Denmark,DK-DK2,164.54,275.23,76.63,74.78,entsoe.eu,False,
2021-01-19 01:00:00,Denmark,East Denmark,DK-DK2,156.15,262.51,77.72,75.9,entsoe.eu,False,
2021-01-19 02:00:00,Denmark,East Denmark,DK-DK2,152.11,259.57,78.38,76.68,entsoe.eu,False,
2021-01-19 03:00:00,Denmark,East Denmark,DK-DK2,157.33,268.65,77.52,75.92,entsoe.eu,False,
2021-01-19 04:00:00,Denmark,East Denmark,DK-DK2,145.16,253.54,79.25,77.63,entsoe.eu,False,
2021-01-19 05:00:00,Denmark,East Denmark,DK-DK2,186.05,283.5,75.26,72.55,entsoe.eu,False,
2021-01-19 06:00:00,Denmark,East Denmark,DK-DK2,208.91,305.39,71.96,69.21,entsoe.eu,False,
2021-01-19 07:00:00,Denmark,East Denmark,DK-DK2,227.96,321.4,69.31,66.44,entsoe.eu,False,
2021-01-19 08:00:00,Denmark,East Denmark,DK-DK2,211.4,311.89,70.4,68.38,entsoe.eu,False,
2021-01-19 09:00:00,Denmark,East Denmark,DK-DK2,196.81,296.54,71.95,70.16,entsoe.eu,False,
2021-01-19 10:00:00,Denmark,East Denmark,DK-DK2,196.97,298.15,71.77,70.1,entsoe.eu,False,
2021-01-19 11:00:00,Denmark,East Denmark,DK-DK2,210.67,309.49,70.63,68.19,entsoe.eu,False,
2021-01-19 12:00:00,Denmark,East Denmark,DK-DK2,227.35,329.82,67.91,65.31,entsoe.eu,False,
2021-01-19 13:00:00,Denmark,East Denmark,DK-DK2,240.9,349.03,66.1,63.52,entsoe.eu,False,
2021-01-19 14:00:00,Denmark,East Denmark,DK-DK2,263.66,375.34,64.26,61.1,entsoe.eu,False,
2021-01-19 15:00:00,Denmark,East Denmark,DK-DK2,268.23,384.29,65.29,62.03,entsoe.eu,False,
2021-01-19 16:00:00,Denmark,East Denmark,DK-DK2,268.97,382.82,65.51,62.22,entsoe.eu,False,
2021-01-19 17:00:00,Denmark,East Denmark,DK-DK2,250.93,370.45,65.4,62.94,entsoe.eu,False,
2021-01-19 18:00:00,Denmark,East Denmark,DK-DK2,194.5,317.61,71.79,69.01,entsoe.eu,False,
2021-01-19 19:00:00,Denmark,East Denmark,DK-DK2,179.93,301.38,75.23,70.66,entsoe.eu,False,
2021-01-19 20:00:00,Denmark,East Denmark,DK-DK2,187.93,307.71,74.72,70.19,entsoe.eu,False,
2021-01-19 21:00:00,Denmark,East Denmark,DK-DK2,141.8,265.06,80.04,75.91,entsoe.eu,False,
2021-01-19 22:00:00,Denmark,East Denmark,DK-DK2,167.38,264.79,77.84,73.37,entsoe.eu,False,
2021-01-19 23:00:00,Denmark,East Denmark,DK-DK2,159.81,246.12,78.31,73.67,entsoe.eu,False,
2021-01-20 00:00:00,Denmark,East Denmark,DK-DK2,170.57,246.16,76.91,72.48,entsoe.eu,False,
2021-01-20 01:00:00,Denmark,East Denmark,DK-DK2,177.43,249.65,75.95,71.92,entsoe.eu,False,
2021-01-20 02:00:00,Denmark,East Denmark,DK-DK2,176.75,247.26,75.99,72.13,entsoe.eu,False,
2021-01-20 03:00:00,Denmark,East Denmark,DK-DK2,165.23,234.02,77.66,73.97,entsoe.eu,False,
2021-01-20 04:00:00,Denmark,East Denmark,DK-DK2,157.07,231.93,78.79,75.81,entsoe.eu,False,
2021-01-20 05:00:00,Denmark,East Denmark,DK-DK2,134.66,220.64,80.79,79.65,entsoe.eu,False,
2021-01-20 06:00:00,Denmark,East Denmark,DK-DK2,118.43,205.7,82.97,78.64,entsoe.eu,False,
2021-01-20 07:00:00,Denmark,East Denmark,DK-DK2,124.94,208.8,81.81,79.61,entsoe.eu,False,
2021-01-20 08:00:00,Denmark,East Denmark,DK-DK2,118.96,204.16,81.72,79.8,entsoe.eu,False,
2021-01-20 09:00:00,Denmark,East Denmark,DK-DK2,113.5,198.57,82.56,80.37,entsoe.eu,False,
2021-01-20 10:00:00,Denmark,East Denmark,DK-DK2,118.08,201.94,82.09,79.84,entsoe.eu,False,
2021-01-20 11:00:00,Denmark,East Denmark,DK-DK2,117.82,201.89,82.26,79.48,entsoe.eu,False,
2021-01-20 12:00:00,Denmark,East Denmark,DK-DK2,120.24,201.89,82.23,78.91,entsoe.eu,False,
